restID,Name,City,phone_no,location,Latitude,Longitude,cuisines,rate,number of reviews,restaurant_url,images_url
477,Bogali,Cairo,+20 112 129 8683,"Omar Al Khayam Zamalek, Cairo 11511 Egypt",30.0609422,31.219709,Mediterranean,4,5,https://www.tripadvisor.com/Restaurant_Review-g294201-d12439390-Reviews-Bogali-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjM5qiBYk4IzvSlI8HSyz2Oow_6pjde90Tfn2rDC7ER1nPqmDhk6B7ei8p3A&s
478,Wild Burger,Cairo,+20 128 996 0999,"Anqara street In Front Of Development Sports Center, Cairo 11511 Egypt",30.0444196,31.2357116,"American,Fast Food,Grill,Healthy",3.5,21,https://www.tripadvisor.com/Restaurant_Review-g294201-d4883236-Reviews-Wild_Burger-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRo-omuT8DtsWHaFufuFUAJ1rcMrjfU2HWMv-DvL2QZflk7kkpA4Q3ZRTD813M&s
479,Ocea Seafood Delights,Cairo,+20 103 310 0509,"58 Beirut Street, Heliopolis, Cairo Egypt",30.0927553,31.3281701,"Seafood,International,Mediterranean,Grill,Egyptian",4,5,https://www.tripadvisor.com/Restaurant_Review-g294201-d14926922-Reviews-Ocea_Seafood_Delights-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIcd2RQcHZg6fgjHB6Kdz-OKIpIfAXeexmY8tpIJP-jSZp_o8R57Nr7LaILik&s
480,KFC,Cairo,+20 2 25168423,"9/2 El Nasr St Maadi, Cairo 11511 Egypt",30.1034301,31.2653656,American,4.5,4,https://www.tripadvisor.com/Restaurant_Review-g294201-d2731999-Reviews-KFC-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXe4Dc9A7CdjklUXWsAY9gU9w7NgRbz3H4eB1qYVVrj8ZKeZ7FfwwD8zjHeA&s
481,Peking,Cairo,+20 2 22705678,"15 Dr. Ezzat Salama St., Cairo 11511 Egypt",30.0554519,31.343178,Chinese,3.5,9,https://www.tripadvisor.com/Restaurant_Review-g294201-d3606687-Reviews-Peking-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuGzhEuzB3wlSeTm1MV2g0PXfA8C-2HgTNNs0YlENuvs5g4qLKKaSWMRc7MQ&s
482,Pasta Factory,Cairo,+20 110 109 9994,"39 Abdel Razeq El Sanhoury St, Cairo 11511 Egypt",30.0624522,31.343307,Italian,4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d14797924-Reviews-Pasta_Factory-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5FXU6z3hKPyBAO4-yfQXL91vZZVpbQsDf7WHs1f7vfmnj89xs5U1G1mMGSkw&s
483,Marshmallo Cafe & Restaurant,Cairo,+20 101 187 1192,"1st Settlement in Mirage Outlet Mall, Cairo 11511 Egypt",30.079756,31.4552713,"Seafood,Fast Food,International,Diner,Healthy",4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d16668000-Reviews-Marshmallo_Cafe_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrIbIh5BdITjaBHi7HfbwQ1fp3GOX04wPd7ikQsOZfwKj0-Vsu0Z9eg8JkLYw&s
484,Cafe The Four Fat Ladies,Cairo,+20 127 001 1701,"18 Baghdad Street, Cairo 11511 Egypt",30.0444196,31.2357116,"Cafe,Deli",4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d14107456-Reviews-Cafe_The_Four_Fat_Ladies-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRymgP3W3lX1s5qowXQTEbT3vVGGS5s9Lgk8PKz7EjVPNC4X-OU1F6Riv4pXZo&s
485,Grasp Restaurant,Cairo,+20 100 222 2633,"Shop # 10, Halla Mall Halla Mall, Shop Number 10, Cairo 11511 Egypt",30.0444196,31.2357116,"Italian,Pizza,Fast Food",5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d9747722-Reviews-Grasp_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlGM8GEZZqNtH17lATXKmqrdtA6M7U4uIJEk4OXDQf3ctvlMoVN0fqNRhP0q4&s
486,Sky Rim,Cairo,+20 120 222 2879,"96 El Ahram St. Mokattam, Cairo 11511 Egypt",30.0167413,31.274762,"Bar,Egyptian,Mediterranean",3.5,26,https://www.tripadvisor.com/Restaurant_Review-g294201-d23484887-Reviews-Sky_Rim-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKZLGgwgisZr6mxvm1d_v9UX-B3qgLEg-vESBxWxLWR0NruXspJA557yLICG0&s
487,Crave,Cairo,+20 2 27369619,"19 Ahmad Heshmat Street, Cairo 11511 Egypt",30.0660961,31.2213724,International,4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d3608343-Reviews-Crave-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQjajpg91UXbsDkLget5qS8vT8Y7qxBqUGNh2ap1TerbjfISy-lrDu5E8Du5s&s
488,Numa,Cairo,+20 102 994 6357,"9 El Thawra street Waterway 5A, Cairo 11511 Egypt",30.1037596,31.2772776,"Italian,Pizza",3.5,19,https://www.tripadvisor.com/Restaurant_Review-g294201-d19724858-Reviews-Numa-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKpY9alotYNeL18ZwSCqfDWY2D9ZfSPGFQumDLt4bDWi6rkCXQdtfioi6RqAA&s
489,Kitch,Cairo,106111133,"Al Kahera - El Katameya New Way Katameya Heights Golf & Tennis Resort, New Cairo, Cairo 11511 Egypt",29.9916273,31.4070713,International,4,5,https://www.tripadvisor.com/Restaurant_Review-g294201-d8472098-Reviews-Kitch-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9Iqtx-gWk5dl5EN_2GePx_4Rg-IiFRL9xCdjnKt5lj5jhLmW2wswb79YQlg&s
490,Vinny's Pizza,Cairo,+20 111 115 5724,"24 Road 9 Maadi, Cairo 11511 Egypt",29.9516208,31.2655153,"Pizza,Italian,Fast Food",3.5,15,https://www.tripadvisor.com/Restaurant_Review-g294201-d4062427-Reviews-Vinny_s_Pizza-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8k5hVQ1huyFtVttzvXlTcmXNI9xNvFpJP754VJSpcTGjLEY9KNhIS7gPTJA&s
491,Chicken and Ribs,Cairo,+20 121 111 3300,"Cairo Festival City, Cairo 11511 Egypt",30.0289317,31.4090732,"Mexican,American",3.5,6,https://www.tripadvisor.com/Restaurant_Review-g294201-d15849016-Reviews-Chicken_and_Ribs-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6TALnzWdgRU3Vu3rYCjj0N21dgPHMRtx1lb3jkXMom2YgTz11iJpeK8GNyx8&s
492,Good Stuff Eatery,Cairo,+20 111 141 5553,"40 Galleria Sheikh Zayed, Cairo 11511 Egypt",30.0491629,30.9761599,"American,Fast Food,Grill",4,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d18312947-Reviews-Good_Stuff_Eatery-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcgAqv7KQmDZY9AamMLOx6vo9RDEBSeUWBV6J_lcEgtznyaCkXrPxEzBOkmQ&s
493,Saheb El Sahada Restaurant Cafe,Cairo,+20 120 647 7772,"Al Moez Ldin Allah Street, Next To The Imam Barquq Mosque, Cairo 002 Egypt",30.0501823,31.2609377,Arabic,3.5,8,https://www.tripadvisor.com/Restaurant_Review-g294201-d19633255-Reviews-Saheb_El_Sahada_Restaurant_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx_yYPVsKufcZokRk-eHFtbvvtIMVAFWaOusMZdlmvjBLgh4wAPQsLoK7ZwMs&s
494,Shobak Habibi,Cairo,+20 127 272 2259,"Rd 9, Maadi Al Khabiri Ash Sharqeyah Al Maadi, Cairo 11511 Egypt",29.9550723,31.2622392,"Pizza,Cafe,International,Egyptian,Arabic",4,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d17422242-Reviews-Shobak_Habibi-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHMZMHM8zkbzvOM1uyyaWuJ_oey4ewQ_m9BDLkUeO8aeVhrKXEWLyTXkGyiVQ&s
495,Beit el ezz,Cairo,+20 101 317 8885,"4 Ismail Mohamad ,Abou el Feda Zamalek, Cairo 11511 Egypt",30.0653019,31.2169642,"Lebanese,Mediterranean",4,4,https://www.tripadvisor.com/Restaurant_Review-g294201-d15849039-Reviews-Beit_el_ezz-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScCPTjukEoNwf3-NRsQSgLvBGU9YZd3RgneAKPxX4RqifAvFHMzbC9it8Grg&s
496,Cilantro,Cairo,+20 16313,"9 90 Rd Beside Vodafone Egypt, Cairo 11511 Egypt",30.0169178,31.228987,Cafe,3.5,8,https://www.tripadvisor.com/Restaurant_Review-g294201-d896745-Reviews-Cilantro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVRkxmjbL2BHq2PVuTf0Y3JWyZyu2TGArBGe2mzCOrAM6SH0a3GFnaV4J7Mw&s
497,Wire,Cairo,+20 128 079 7980,"11 Sesostris, El Korba, Cairo 11511 Egypt",30.0444196,31.2357116,"Bar,Pub",4,4,https://www.tripadvisor.com/Restaurant_Review-g294201-d12995502-Reviews-Wire-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGqV-Zj8tWjRENW2iTcegRbjEbkQ1Rzb3zK2Ov1zGmCDSqgaHYRyDT596BCg&s
498,The Batter Half,Cairo,+20 2 27370036,"17 Mohamed Mazhar Street, Cairo Egypt",30.0664012,31.2225303,Cafe,3.5,11,https://www.tripadvisor.com/Restaurant_Review-g294201-d10269205-Reviews-The_Batter_Half-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQE1V6LP-3P80qZamLlYx2jXr3SxVDd1bK0YAjSQk7M6HZlWJuK-Buu5iI8Vak&s
499,Philo's Cucina,Cairo,+20 100 330 0187,"22 Marwa Building Beside Western Union Bank, Cairo 11511 Egypt",30.0444196,31.2357116,American,4,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d11662610-Reviews-Philo_s_Cucina-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTALn4ys1AmnGzDEuOiXUTxYQHZ_VNMm2CEPxZ9QEwvNRE62p0vgSwRM2s_XpM&s
500,Frank and Co,Cairo,+20 106 545 8547,"11 Road 18 Maadi Sarayat, Cairo 11728 Egypt",29.9582676,31.2692085,International,3.5,21,https://www.tripadvisor.com/Restaurant_Review-g294201-d13277057-Reviews-Frank_and_Co-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZhVypSTLXsJWhMYpi4O3bXsF6_paE-nk-DXxNfoc-IX59WdxreNm2nyBaQA&s
501,Aloush,Cairo,+20 100 087 7441,"135 Omar Ebn El Khattab Street, Cairo 11511 Egypt",30.0833011,31.3473851,"Italian,Lebanese,Cafe,Mediterranean,Egyptian",4.5,4,https://ar.tripadvisor.com/Restaurant_Review-g294201-d12434114-Reviews-Aloush-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxssL8Mn9J0cDXEbQwiEDwnTDALFQEIdXM6NbJEpg6WI_MgamjFKEvG4pIAK4&s
502,Paul,Cairo,+20 2 24148583,"15 Baghdad Street, Korba Heliopolis, Cairo 11511 Egypt",30.09031,31.32364,"Cafe,European",3.5,45,https://www.tripadvisor.com/Restaurant_Review-g294201-d3809992-Reviews-Paul-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfhCO2gDT16ceXjM_loY75bl2hHkrQ9IVal6EScvqEilg5Ef-0LxCJaoq-nFw&s
503,UnderGround,Cairo,+20 110 042 0063,"23 B Syria street, Mohandseen Cairo, Egypt Mohandseen, Cairo 11511 Egypt",30.0530308,31.1976363,"Bar,Pub,Wine Bar",3.5,5,https://www.tripadvisor.com/Restaurant_Review-g294201-d10134943-Reviews-UnderGround-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHY7a-rtqQXTpgqZSnTBwzOkJHy9i7nxtm0FPkXf6bseJfg8VL-OO0SvDj2w&s
504,Lan Tania,Cairo,+20 2 22677730,"Uruba Street Fairmont Heliopolis & Towers, Cairo 2466 Egypt",30.1063649,31.3641151,Thai,4,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d3329939-Reviews-Lan_Tania-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRsGkmZapXi3985nizEakkyKSDyQ95t8avDuwj9V3o8fU3ZUO_rq0cssqQ6w&s
505,Marrakech,Cairo,+20 120 601 1155,"Block 86, 90th Street, 5th Settlement, Cairo 11511 Egypt",31.6294723,-7.9810845,"Moroccan,Mediterranean",3.5,5,https://www.tripadvisor.com/Tourism-g293734-Marrakech_Marrakech_Safi-Vacations.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZYIe0R2UleVIpzSoDPdcjTjwWSwd1gQTjMNNG3s8BrumDBJ-NRFyR-iSg6Uo&s
506,Khan El Romman,Cairo,+20 100 912 2201,"The District Mall, Sheraton, Cairo 11511 Egypt",30.0391947,31.2203162,"Mediterranean,Egyptian",5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d6866720-Reviews-Khan_El_Romman-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBLb7oW48PK5LcuNEoBJHF6MHPhpcKY2oZs0G0opNFqVhRIhsY8IIwYTuOfA&s
507,Pastari Restaurant,Cairo,+20 2 22692225,"12 Mostafa Refaat St Behind Al - Sedeeq Mosque, Cairo 11511 Egypt",30.1020419,31.3778152,"Italian,Pizza,Cafe",5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d4469310-Reviews-Pastari_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQOGSCAPDL52XIA4Cct4NK7_zohFRS06H2j_kzr-iU0OQFiFbH1ZoXFfZ5JDs&s
508,SUSHI SHACK express,Cairo,+20 128 002 0080,"79 Saker Qurish - Sheraton Buildings Heliopolis, Cairo 11511 Egypt",30.112315,31.3438507,"Japanese,Sushi",5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d6373421-Reviews-SUSHI_SHACK_express-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0797FbMObivVhHYyT9uOox4Bnimw4bhN7VphA-sMaZK32vxL-uYuqvI6zsQ&s
509,Studio Masr,Cairo,+20 120 727 7270,"Ring Road, Cairo 11511 Egypt",30.0911375,31.1970426,"Middle Eastern,Mediterranean,Egyptian",3.5,15,https://www.tripadvisor.com/Restaurant_Review-g294201-d3707555-Reviews-Studio_Masr-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzMfLd6C9fZ6hGHMO7kvVRUPiPUtSSRAvmvWVQt0ZWEfw7KtFppDkjNQzO_w&s
510,Nile Bukhara,Cairo,+20 2 23805999,"43 Masr Helwan Al Zeraei, Cairo 11511 Egypt",29.9569682,31.2525336,"Indian,Asian",3.5,12,https://www.tripadvisor.com/Restaurant_Review-g294201-d2727935-Reviews-Nile_Bukhara-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC7KU4jSsoGH6D5_AlvZCwJVz_IAWsK3zQiymjJ9C-6RybZRKpr5CtOTZFug&s
511,Spectra Restaurant & Cafe,Cairo,(+2) 266 79 197,"333 El Nafoura Sq. Beside Bait El Hamd Mosque, Cairo 11511 Egypt",30.0155343,31.280511,"Italian,Steakhouse",4,5,https://www.tripadvisor.com/Restaurant_Review-g668545-d4803246-Reviews-Spectra_Restaurant_Cafe-Tanta_Gharbia_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4nKkAob2P5YVRuvqXuf_GjXwtXvyswoz_Lcj1zxQCT2sLEhjPd_mL0MR1kA&s
512,Chickinn,Cairo,+20 110 000 1020,"7 Ebad elRahman Street, Shearton, Cairo, Egypt, Cairo 11511 Egypt",30.1017209,31.2779953,"American,Barbecue,Grill,Healthy",4.5,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d6602084-Reviews-Chickinn-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSioant3P9MNxUjE-VlyHCDj0EIhNYTINeByYf5Lks7O7FBnHUiyh3Khb8Cpw&s
513,Asmak Mecca,Cairo,26207280,"78 Ahmed Zaki Street Behind Petro Jet in New Nozha, Cairo 11511 Egypt",30.0444196,31.2357116,Seafood,5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d7771283-Reviews-Asmak_Mecca-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwfxEHeYlaO046LnFfn9wdMn_yO7DGio7y1Yiqf5Qj-vH277NDM7vlFdiIMjw&s
514,The burger factory,Cairo,+20 122 101 1222,"3 Thawra Street Alkorba, Cairo 11511 Egypt",30.0596197,31.2218896,American,4,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d11756686-Reviews-The_burger_factory-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLYJFc_zSxymrOJG5f5tVK3Nr_wvuAgfStx-7fc3R6OInPjH3yDd8gb4gKaQ&s
515,Napoletano,Cairo,+20 106 033 9988,"233 6 Rd Maadi, Cairo 11511 Egypt",29.9577814,31.2786228,Italian,4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d11958459-Reviews-Napoletano-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9bEnhrplDvtql1fc2Vax-17mKjCVF9jI6-RPAhpkbfGIH3YOoDsjyrGVCIjk&s
516,Bruno International Cuisine,Cairo,+20 100 093 4307,"12 Othman Ibn Affan, Cairo 11511 Egypt",30.1032321,31.2574392,"Pizza,Barbecue",4,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d15185141-Reviews-Bruno_International_Cuisine-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQp6O8FwxTylU-lqWnuGYjMPMNuIxciF2fLfLd01ZBZm9JJR9JYXb9btMPSu0c&s
517,Outdoors,Cairo,+20 122 321 3906,"Saray El-Gezira St In Front of Cairo Marriott Hotel,Zamalek, Cairo 11511 Egypt",30.056512,31.2262271,"Bar,Pub,Middle Eastern",3.5,16,https://www.tripadvisor.com/Restaurant_Review-g294201-d12659737-Reviews-Outdoors-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShnx1R72oJt2M8imezkX-Kal1nt9GKM1aYFHz5eNSopsyzE2Ay0OwjvfebHmk&s
518,Auntie Loulou,Cairo,+20 2 27352514,"Ahmed Heshmat, Mohammed Mazhar, Zamalek Zamalek, Cairo 11511 Egypt",30.0647957,31.22167,"Cafe,International",3.5,17,https://www.tripadvisor.com/Restaurant_Review-g294201-d2726649-Reviews-Auntie_Loulou-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTKc1ywYXsfjQTxLGfeFnyqnjFy1vxSXObj_hGyX7dSqWb5jNxtSKW6QEkCQ&s
519,Ahwak Salon de The,Cairo,+20 2 27359509,"10 Zakria Rizk Street, Cairo 11511 Egypt",30.0582807,31.224209,"International,Mediterranean,Arabic",3.5,3,https://ar.tripadvisor.com/Restaurant_Review-g294201-d15696826-Reviews-Ahwak_Salon_de_The-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm8Ft0Gj8R8hMhLgskzPeUzd-mcb1ax7gSEWY_JIah53Jyp1IV3ShMtx9BODM&s
520,Bassaria,Cairo,+20 120 106 6550,"83 Horreya Street Heliopolis, Cairo 11511 Egypt",30.0883994,31.348024,"Fast Food,Street Food,Seafood",4,6,https://www.tripadvisor.com/Restaurant_Review-g294201-d10736375-Reviews-Bassaria-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXzkZETNYQPz6YsZ1cF6mn3Fgs1SEvmr1ikJs_oMjdwCaIG7PQHNs7C7qdjkI&s
521,Grand Cafe Le Reve Steakhouse,Cairo,+20 2 26923830,"Food Court Beside Hardee's Restaurant, Cairo 11511 Egypt",30.0444196,31.2357116,Steakhouse,4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d3606564-Reviews-Grand_Cafe_Le_Reve_Steakhouse-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSq_Br9YwFNEdAwL_NtM-Gmx_edeSv9nkjc8jY99IslJ6WglLn2jjuruuLS7oA&s
522,Granita Cairo,Cairo,+20 2 27367394,"5 Michel Lutfallah Street Zamalek, Cairo 11511 Egypt",30.058288,31.2235328,Healthy,3,35,https://www.tripadvisor.com/Restaurant_Review-g294201-d19719622-Reviews-Granita_Cairo-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOaFLcNWAuF3zfXTEmhcFQySwNa1hi4GHoO6UyqJ5ZVRx1ylmuLGgrFSBNFA&s
523,L'Aubergine,Cairo,+20 2 27380080,"5 Sharia Sayyed al-Bakry Zamalek, Cairo 11511 Egypt",30.0603222,31.2228569,"Bar,International,Pub",3,51,https://www.tripadvisor.com/Restaurant_Review-g294201-d1743022-Reviews-L_Aubergine-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVFlcAQHRyb9lFt0dk3lBcXv6WVvNok1TFs3K4syppDecEhPX2HPnVA6xQJjI&s
524,Papparoti Cafe,Cairo,+20 128 707 4008,"Omar Ibn El Khattab Street, Cairo 11511 Egypt",30.0888821,31.3439725,American,3.5,4,https://www.tripadvisor.com/Restaurant_Review-g294201-d7365448-Reviews-Papparoti_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNi3I-2r0afbX1BBQsc3KoDbfWojdDBoj4PO_tBYQhjqI0juBN2oN-qoCYyw&s
525,Estacosa Restaurant,Cairo,+20 2 22626847,"7 Ismail Kabbani Street Nasr City, Cairo 11511 Egypt",30.0586484,31.3274714,"Mediterranean,Egyptian",3.5,3,https://www.tripadvisor.com/Restaurant_Review-g294201-d10476288-Reviews-Estacosa_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRexBo6w2A27tPckAWrKocXwmarDM9QTQe-p3QAf5h49ZzJF5xZenw-qObHxA&s
526,KFC,Cairo,+20 2 35728307,"Charles de Gaulle Infront of the Zoo, Cairo 11511 Egypt",30.0444196,31.2357116,"Fast Food,American",3,43,https://www.tripadvisor.com/Restaurant_Review-g294201-d2731999-Reviews-KFC-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXe4Dc9A7CdjklUXWsAY9gU9w7NgRbz3H4eB1qYVVrj8ZKeZ7FfwwD8zjHeA&s
527,Murphy's,Cairo,+20 101 717 1444,"30 Street 253 Maadi, Cairo 11511 Egypt",29.9615412,31.2731425,Pub,4.5,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d3793944-Reviews-Murphy_s-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkvSCYtcl-g0SO43vXmKLdwCeXpRA_nT-N1CU1uFpTFBBGp67qRS3HpFJjwSw&s
528,Tamarai,Cairo,+20 2 24619910,"2005 C Cornish El Nil Cairo Towers, North Building, Cairo 11511 Egypt",30.0444196,31.2357116,"Middle Eastern,Mediterranean,Egyptian",3.5,11,https://www.tripadvisor.com/Restaurant_Review-g294201-d1601189-Reviews-Tamarai-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgXJppXenU7lNIGPa70PLEiMr2PT_iOK85kRXKheUPrsn0xROji0llCbkLQZI&s
529,Burgerque,Cairo,+20 102 099 0008,"Road 6 Intersection 81 Maadi, Cairo 11511 Egypt",29.9601561,31.2569138,American,4,4,https://www.tripadvisor.com/Restaurant_Review-g294201-d6827974-Reviews-Burgerque-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRF8Ph8EAq2TSFwK7HZ6-RV7nmAt-Pk_ea2l2ROnnpS6Hyw-jLfhkC833d6r4Y&s
530,DUO Restaurant & Cafe,Cairo,+20 114 189 9990,Cairo Egypt,30.1038648,31.3485711,"European,Australian,Eastern European,Central European,South American,Central American,Central Asian",4,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d11643535-Reviews-DUO_Restaurant_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbQdynSWu4S9oJmetRtY13REmq8SLJvHzbZoh5ZkiYYF0H4aVfgkiHtzBvDg&s
531,D'italia  - Dora Cairo,Cairo,+20 2 27033001,"565 Phalstein st, from El Nasr st, Maadi, Cairo 11511 Egypt",29.9601561,31.2569138,International,3.5,5,https://www.tripadvisor.com/Restaurant_Review-g294201-d6581130-Reviews-D_italia_Dora_Cairo-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBvLDKddH_3cmsa95o-X8KSAL6DqvTbeYF4bDWPeJ6Nl31QTbOCFiKztSb3Q8&s
532,Spun Candy Egypt,Cairo,+20 112 448 2249,"City Stars, Phase 2, 1st Floor, Cairo 11511 Egypt",30.0738137,31.3444192,British,4,2,https://www.tripadvisor.com/Restaurant_Review-g294201-d10697802-Reviews-Spun_Candy_Egypt-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQROAyfCkR8AHG_h1IOMFTFO88EFSM5uUAZaFb7rpW6yHx5FMNwcFdjAWQZMuw&s
533,PIZZAHUT,Cairo,219000,"Gamet Eldowal Alarabia,Mohandiseen, Cairo 11511 Egypt",30.048004,31.1996708,"Pizza,Italian",3.5,14,https://www.tripadvisor.com/Restaurant_Review-g294201-d814318-Reviews-PIZZAHUT-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfP6pdU1ymrHq8F7zNS4C-tHPpJUa5zbM_3LH4cYX0K3pOs8hLIhdtIRQc9g&s
